Supplier_ID;Product_Category;Month;Order Value USD;Performance_Quality_Score;Financial_Risk_Score_Quarterly;Nachhaltigkeitsscore;Standards Risks_Score;Risikoscore Political
SYN_104;Electronics;2023-11; 26 783,81 ;0,564540567;0,430454334;0,2862;0,2;0,45256451
SYN_104;Food;2023-01; 42 258,36 ;0,106146113;0,417311586;0,2915;0,2;0,26917885
SYN_104;Food;2023-08; 13 139,37 ;0,088611926;0,483043116;0,2915;0,2;0,35693505
SYN_104;Machinery;2023-01; 98 214,50 ;0,479747194;0,417311586;0,2968;0,3;0,26917885
SYN_104;Machinery;2023-04; 117 043,27 ;0,390173976;0,410653354;0,2968;0,3;0,40007626
SYN_104;Machinery;2023-05; 31 227,04 ;0,534286413;0,410653354;0,2968;0,3;0,42262169
SYN_104;Pharma;2023-06; 94 790,63 ;0,33421257;0,410653354;0,2565;0,3;0,3516715
SYN_104;Pharma;2023-08; 30 144,65 ;0,282215404;0,483043116;0,2565;0,3;0,35693505
SYN_104;Textiles;2023-06; 9 818,96 ;0,597825024;0,410653354;0,3344;0,2;0,3516715
SYN_104;Textiles;2023-08; 28 680,35 ;0,060752688;0,483043116;0,3344;0,2;0,35693505
SYN_104;Textiles;2023-12; 9 571,66 ;0,005669599;0,430454334;0,3344;0,2;0,50061341
SYN_105;Electronics;2023-05; 36 621,14 ;0,196383187;0,407283549;0,375;0,2;0,60615315
SYN_105;Electronics;2023-09; 40 296,81 ;0,215200391;0,412093718;0,375;0,2;0,45950501
SYN_105;Electronics;2023-11; 22 552,11 ;0,653396872;0,377503599;0,375;0,2;0,53975639
SYN_105;Electronics;2023-12; 47 005,26 ;0,434855642;0,377503599;0,375;0,2;0,51505165
SYN_105;Food;2023-02; 24 868,10 ;0,189198436;0,410351607;0,4013;0,2;0,35011977
SYN_105;Food;2023-08; 31 622,84 ;0,752470674;0,412093718;0,4013;0,2;0,47062806
SYN_105;Food;2023-09; 29 923,13 ;0,115982405;0,412093718;0,4013;0,2;0,45950501
SYN_105;Machinery;2023-02; 24 565,73 ;0,202883675;0,410351607;0,4145;0,3;0,35011977
SYN_105;Machinery;2023-12; 43 639,32 ;0,029227761;0,377503599;0,4145;0,3;0,51505165
SYN_105;Pharma;2023-02; 31 763,40 ;0,231842568;0,410351607;0,3618;0,3;0,35011977
SYN_105;Pharma;2023-05; 83 752,73 ;0,352043011;0,407283549;0,3618;0,3;0,60615315
SYN_105;Pharma;2023-08; 21 611,38 ;0,177028348;0,412093718;0,3618;0,3;0,47062806
SYN_105;Pharma;2023-12; 195 891,32 ;0,180479013;0,377503599;0,3618;0,3;0,51505165
SYN_105;Textiles;2023-02; 17 107,48 ;0,634604106;0,410351607;0,3882;0,2;0,35011977
SYN_105;Textiles;2023-07; 36 430,55 ;0,240125526;0,412093718;0,3882;0,2;0,60629882
SYN_105;Textiles;2023-08; 15 523,62 ;0,244208211;0,412093718;0,3882;0,2;0,47062806
SYN_105;Textiles;2023-12; 10 855,10 ;0,338086432;0,377503599;0,3882;0,2;0,51505165
SYN_106;Electronics;2023-03; 95 433,38 ;0,18797654;0,353233593;0,6628;1;0,48516614
SYN_106;Electronics;2023-05; 86 431,40 ;0,263056504;0,334425428;0,6628;1;0,3890917
SYN_106;Electronics;2023-12; 58 688,11 ;0,201627566;0,348738346;0,6628;1;0,60394445
SYN_106;Food;2023-04; 127 813,33 ;0,179314376;0,334425428;0,6488;1;0,36314411
SYN_106;Food;2023-06; 18 047,13 ;0,347674298;0,334425428;0,6488;1;0,35446782
SYN_106;Machinery;2023-01; 4 579,91 ;0,544342594;0,353233593;0,743;1;0,49695702
SYN_106;Machinery;2023-04; 127 829,15 ;0,333562837;0,334425428;0,743;1;0,36314411
SYN_106;Machinery;2023-06; 17 519,87 ;0,012903226;0,334425428;0,743;1;0,35446782
SYN_106;Machinery;2023-09; 41 841,05 ;0,189701857;0,327578206;0,743;1;0,53566328
SYN_106;Machinery;2023-12; 11 332,33 ;0,209506354;0,348738346;0,743;1;0,60394445
SYN_106;Pharma;2023-01; 145 297,41 ;0,161029651;0,353233593;0,6013;1;0,49695702
SYN_106;Pharma;2023-12; 57 408,10 ;0,384088465;0,348738346;0,6013;1;0,60394445
SYN_106;Textiles;2023-07; 24 316,00 ;0,276219453;0,327578206;0,7113;1;0,5627309
SYN_106;Textiles;2023-12; 5 444,75 ;0,563343109;0,348738346;0,7113;1;0,60394445
SYN_107;Electronics;2023-01; 89 827,99 ;0,149902248;0,467829586;0,6628;0,3;0,49695702
SYN_107;Electronics;2023-04; 34 008,51 ;0,072189638;0,55066777;0,6628;0,3;0,36314411
SYN_107;Electronics;2023-06; 139 082,96 ;0,171359831;0,55066777;0,6628;0,3;0,35446782
SYN_107;Electronics;2023-08; 3 610,97 ;0,447427109;0,464064255;0,6628;0,3;0,64148829
SYN_107;Electronics;2023-09; 6 823,79 ;0,09315738;0,464064255;0,6628;0,3;0,53566328
SYN_107;Electronics;2023-10; 39 574,33 ;0,16285435;0,457508772;0,6628;0,3;0,67873961
SYN_107;Food;2023-01; 24 499,67 ;0,52733871;0,467829586;0,6488;0,2;0,49695702
SYN_107;Food;2023-02; 34 482,19 ;0,357077224;0,467829586;0,6488;0,2;0,43219389
SYN_107;Food;2023-10; 50 856,97 ;0,066422287;0,457508772;0,6488;0,2;0,67873961
SYN_107;Food;2023-11; 5 685,75 ;0,544022483;0,457508772;0,6488;0,2;0,54955598
SYN_107;Machinery;2023-10; 7 666,23 ;0,571945259;0,457508772;0,743;0,4;0,67873961
SYN_107;Machinery;2023-12; 22 081,22 ;0,21358857;0,457508772;0,743;0,4;0,60394445
SYN_107;Pharma;2023-04; 20 229,93 ;0,581915934;0,55066777;0,6013;0,3;0,36314411
SYN_107;Pharma;2023-09; 122 432,27 ;0,405587151;0,464064255;0,6013;0,3;0,53566328
SYN_107;Pharma;2023-11; 35 010,23 ;0,175415445;0,457508772;0,6013;0,3;0,54955598
SYN_107;Textiles;2023-02; 38 200,11 ;0,096554252;0,467829586;0,7113;0,4;0,43219389
SYN_107;Textiles;2023-09; 67 342,75 ;0,351783969;0,464064255;0,7113;0,4;0,53566328
SYN_108;Electronics;2023-03; 46 831,88 ;0,142521994;0,502417736;0,2686;0,5;0,56877978
SYN_108;Electronics;2023-05; 26 342,90 ;0,23797654;0,54855924;0,2686;0,5;0,4550968
SYN_108;Electronics;2023-10; 115 746,82 ;0,396542007;0,485007466;0,2686;0,5;0,40597048
SYN_108;Electronics;2023-11; 90 128,24 ;0,226900176;0,485007466;0,2686;0,5;0,47747267
SYN_108;Food;2023-01; 63 697,20 ;0,515360748;0,502417736;0,2835;0,4;0,54072087
SYN_108;Food;2023-08; 12 336,52 ;0,136754643;0,551849331;0,2835;0,4;0,35387439
SYN_108;Machinery;2023-01; 27 495,69 ;0,760828446;0,502417736;0,2794;0,7;0,54072087
SYN_108;Machinery;2023-03; 37 790,46 ;0,218311339;0,502417736;0,2794;0,7;0,56877978
SYN_108;Machinery;2023-04; 39 377,20 ;0,143695015;0,54855924;0,2794;0,7;0,6236718
SYN_108;Machinery;2023-05; 53 227,41 ;0,277964321;0,54855924;0,2794;0,7;0,4550968
SYN_108;Machinery;2023-11; 69 376,29 ;0,413773216;0,485007466;0,2794;0,7;0,47747267
SYN_108;Pharma;2023-06; 27 173,10 ;0,391322092;0,54855924;0,2369;0,6;0,36560856
SYN_108;Pharma;2023-08; 5 935,84 ;0,066568915;0,551849331;0,2369;0,6;0,35387439
SYN_108;Textiles;2023-05; 19 411,87 ;0,171603128;0,54855924;0,3224;0,6;0,4550968
SYN_108;Textiles;2023-06; 39 760,81 ;0,43686347;0,54855924;0,3224;0,6;0,36560856
SYN_108;Textiles;2023-07; 38 348,86 ;0,097482893;0,551849331;0,3224;0,6;0,35450841
SYN_108;Textiles;2023-08; 15 673,90 ;0,059384164;0,551849331;0,3224;0,6;0,35387439
SYN_108;Textiles;2023-12; 8 598,95 ;0,004203324;0,485007466;0,3224;0,6;0,45762916
SYN_109;Electronics;2023-01; 85 930,74 ;0,305148231;0,452006767;0,375;0,2;0,34574577
SYN_109;Electronics;2023-02; 35 983,35 ;0,180987292;0,452006767;0,375;0,2;0,35011977
SYN_109;Electronics;2023-03; 84 390,75 ;0,09297654;0,452006767;0,375;0,2;0,4592466
SYN_109;Electronics;2023-05; 42 306,97 ;0,404814272;0,539776275;0,375;0,2;0,60615315
SYN_109;Food;2023-02; 48 920,31 ;0,075855327;0,452006767;0,4013;0,2;0,35011977
SYN_109;Food;2023-08; 6 182,83 ;0,023753666;0,48588765;0,4013;0,2;0,47062806
SYN_109;Food;2023-10; 16 430,33 ;0,62040567;0,469656795;0,4013;0,2;0,42817427
SYN_109;Food;2023-11; 29 363,04 ;0,442871457;0,469656795;0,4013;0,2;0,53975639
SYN_109;Machinery;2023-04; 33 361,61 ;0,057624633;0,539776275;0,4145;0,3;0,56031868
SYN_109;Machinery;2023-05; 15 870,42 ;0,157575758;0,539776275;0,4145;0,3;0,60615315
SYN_109;Machinery;2023-08; 24 572,87 ;0,762316716;0,48588765;0,4145;0,3;0,47062806
SYN_109;Machinery;2023-09; 52 517,91 ;0,27710161;0,48588765;0,4145;0,3;0,45950501
SYN_109;Machinery;2023-11; 53 888,31 ;0,363194037;0,469656795;0,4145;0,3;0,53975639
SYN_109;Pharma;2023-03; 12 838,31 ;0,113831867;0,452006767;0,3618;0,3;0,4592466
SYN_109;Pharma;2023-04; 49 025,37 ;0,504613881;0,539776275;0,3618;0,3;0,56031868
SYN_109;Pharma;2023-05; 9 754,60 ;0,225764907;0,539776275;0,3618;0,3;0,60615315
SYN_109;Pharma;2023-11; 47 086,22 ;0,207282502;0,469656795;0,3618;0,3;0,53975639
SYN_109;Textiles;2023-05; 1 891,24 ;0,516788856;0,539776275;0,3882;0,2;0,60615315
SYN_109;Textiles;2023-06; 36 996,70 ;0,459349951;0,539776275;0,3882;0,2;0,57250529
SYN_109;Textiles;2023-08; 44 945,61 ;0,20684262;0,48588765;0,3882;0,2;0,47062806
SYN_109;Textiles;2023-10; 9 419,75 ;0,508675464;0,469656795;0,3882;0,2;0,42817427
SYN_109;Textiles;2023-11; 58 211,16 ;0,430129521;0,469656795;0,3882;0,2;0,53975639
SYN_11;Electronics;2023-01; 26 693,81 ;0,127272727;0,354151046;0,375;0;0,34574577
SYN_11;Food;2023-01; 8 892,31 ;0,586681329;0,354151046;0,4013;0;0,34574577
SYN_11;Food;2023-04; 50 173,48 ;0,063880743;0,318851847;0,4013;0;0,56031868
SYN_11;Food;2023-09; 45 652,78 ;0,152533372;0,318883498;0,4013;0;0,45950501
SYN_11;Food;2023-12; 24 494,42 ;0,444843597;0,316058786;0,4013;0;0,51505165
SYN_11;Machinery;2023-05; 13 512,39 ;0,472776149;0,318851847;0,4145;0;0,60615315
SYN_11;Machinery;2023-07; 50 218,22 ;0,255628055;0,318883498;0,4145;0;0,60629882
SYN_11;Machinery;2023-08; 1 462,48 ;0,04056696;0,318883498;0,4145;0;0,47062806
SYN_11;Machinery;2023-11; 16 698,44 ;0,380538275;0,316058786;0,4145;0;0,53975639
SYN_11;Machinery;2023-12; 26 368,59 ;0,074389052;0,316058786;0,4145;0;0,51505165
SYN_11;Pharma;2023-05; 107 731,79 ;0,437226121;0,318851847;0,3618;0;0,60615315
SYN_11;Pharma;2023-07; 58 307,11 ;0,521960562;0,318883498;0,3618;0;0,60629882
SYN_11;Pharma;2023-08; 35 887,39 ;0,131001955;0,318883498;0,3618;0;0,47062806
SYN_11;Pharma;2023-09; 188 249,98 ;0,256788643;0,318883498;0,3618;0;0,45950501
SYN_11;Pharma;2023-11; 65 747,62 ;0,303484848;0,316058786;0,3618;0;0,53975639
SYN_11;Textiles;2023-09; 10 183,72 ;0,570723363;0,318883498;0,3882;0;0,45950501
SYN_11;Textiles;2023-11; 26 842,95 ;0,090273705;0,316058786;0,3882;0;0,53975639
SYN_110;Electronics;2023-01; 26 879,66 ;0,565867448;0,590887845;0,375;0,2;0,34574577
SYN_110;Electronics;2023-02; 15 859,38 ;0,439364614;0,590887845;0,375;0,2;0,35011977
SYN_110;Electronics;2023-03; 1 932,96 ;0,236705767;0,590887845;0,375;0,2;0,4592466
SYN_110;Electronics;2023-10; 43 404,69 ;0,188856305;0,573626287;0,375;0,2;0,42817427
SYN_110;Food;2023-01; 49 650,96 ;0,550415445;0,590887845;0,4013;0,2;0,34574577
SYN_110;Food;2023-02; 97 079,08 ;0,380495081;0,590887845;0,4013;0,2;0,35011977
SYN_110;Food;2023-03; 40 927,54 ;0,072091887;0,590887845;0,4013;0,2;0,4592466
SYN_110;Food;2023-12; 47 703,25 ;0,01886608;0,573626287;0,4013;0,2;0,51505165
SYN_110;Machinery;2023-01; 22 582,98 ;0,11969697;0,590887845;0,4145;0,3;0,34574577
SYN_110;Machinery;2023-02; 56 890,92 ;0,502724751;0,590887845;0,4145;0,3;0,35011977
SYN_110;Machinery;2023-06; 39 830,16 ;0,320004888;0,560674887;0,4145;0,3;0,57250529
SYN_110;Machinery;2023-08; 46 458,54 ;0,177431574;0,659679309;0,4145;0,3;0,47062806
SYN_110;Machinery;2023-10; 21 778,35 ;0,26923998;0,573626287;0,4145;0,3;0,42817427
SYN_110;Pharma;2023-01; 15 026,75 ;0,406717986;0,590887845;0,3618;0,3;0,34574577
SYN_110;Pharma;2023-02; 29 280,71 ;0,761681329;0,590887845;0,3618;0,3;0,35011977
SYN_110;Pharma;2023-04; 31 963,26 ;0,377932551;0,560674887;0,3618;0,3;0,56031868
SYN_110;Textiles;2023-01; 39 467,02 ;0,12983871;0,590887845;0,3882;0,2;0,34574577
SYN_110;Textiles;2023-05; 1 205,86 ;0,477101662;0,560674887;0,3882;0,2;0,60615315
SYN_110;Textiles;2023-10; 13 304,31 ;0,517204301;0,573626287;0,3882;0,2;0,42817427
SYN_111;Electronics;2023-03; 20 762,26 ;0,169794721;0,320105828;0,2907;0;0,36814859
SYN_111;Electronics;2023-04; 55 020,85 ;0,40083089;0,336586714;0,2907;0;0,28337446
SYN_111;Electronics;2023-05; 827,26 ;0,554521017;0,336586714;0,2907;0;0,30178102
SYN_111;Electronics;2023-06; 58 850,26 ;0,132111437;0,336586714;0,2907;0;0,35147487
SYN_111;Electronics;2023-12; 73 223,43 ;0,235964014;0,334243439;0,2907;0;0,52459195
SYN_111;Food;2023-06; 114 916,50 ;0,247218123;0,336586714;0,3059;0;0,35147487
SYN_111;Food;2023-08; 39 672,62 ;0,576564027;0,337760483;0,3059;0;0,52340736
SYN_111;Machinery;2023-05; 171 951,71 ;0,189081193;0,336586714;0,3137;0;0,30178102
SYN_111;Machinery;2023-06; 10 730,62 ;0,458651026;0,336586714;0,3137;0;0,35147487
SYN_111;Machinery;2023-07; 365,44 ;0,193450635;0,337760483;0,3137;0;0,39839994
SYN_111;Machinery;2023-10; 38 902,56 ;0,128739003;0,334243439;0,3137;0;0,54919923
SYN_111;Pharma;2023-12; 28 561,26 ;0,427832356;0,334243439;0,2519;0;0,52459195
SYN_111;Textiles;2023-01; 32 685,14 ;0,023851417;0,320105828;0,348;0;0,21163815
SYN_111;Textiles;2023-03; 39 891,88 ;0,066666667;0,320105828;0,348;0;0,36814859
SYN_111;Textiles;2023-04; 3 040,66 ;0,077370479;0,336586714;0,348;0;0,28337446
SYN_111;Textiles;2023-06; 57 963,64 ;0,472742576;0,336586714;0,348;0;0,35147487
SYN_111;Textiles;2023-07; 65 978,19 ;0,60301564;0,337760483;0,348;0;0,39839994
SYN_111;Textiles;2023-09; 33 111,45 ;0,104887586;0,337760483;0,348;0;0,5967078
SYN_112;Electronics;2023-05; 69 478,84 ;0,443782991;0,335368786;0,6628;1;0,3890917
SYN_112;Electronics;2023-10; 20 144,80 ;0,430180841;0,346625017;0,6628;1;0,67873961
SYN_112;Food;2023-09; 17 688,78 ;0,181622678;0,373328889;0,6488;1;0,53566328
SYN_112;Food;2023-10; 265,09 ;0,736803519;0,346625017;0,6488;1;0,67873961
SYN_112;Food;2023-12; 59 405,48 ;0,15755132;0,346625017;0,6488;1;0,60394445
SYN_112;Machinery;2023-01; 46 625,41 ;0,36980395;0,327442655;0,743;1;0,49695702
SYN_112;Machinery;2023-03; 12 826,30 ;0,184457478;0,327442655;0,743;1;0,48516614
SYN_112;Machinery;2023-05; 48 566,49 ;0,216045943;0,335368786;0,743;1;0,3890917
SYN_112;Machinery;2023-08; 96 092,50 ;0,18181001;0,373328889;0,743;1;0,64148829
SYN_112;Pharma;2023-02; 149 012,68 ;0,190615836;0,327442655;0,6013;1;0,43219389
SYN_112;Pharma;2023-07; 21 281,23 ;0,202394917;0,373328889;0,6013;1;0,5627309
SYN_112;Pharma;2023-08; 98 931,22 ;0,18751955;0,373328889;0,6013;1;0,64148829
SYN_112;Pharma;2023-09; 45 961,92 ;0,437380254;0,373328889;0,6013;1;0,53566328
SYN_112;Pharma;2023-12; 27 825,21 ;0,456769306;0,346625017;0,6013;1;0,60394445
SYN_112;Textiles;2023-04; 14 520,85 ;0,165542522;0,335368786;0,7113;1;0,36314411
SYN_112;Textiles;2023-08; 9 261,72 ;0,568304008;0,373328889;0,7113;1;0,64148829
SYN_112;Textiles;2023-09; 75 041,67 ;0,313290134;0,373328889;0,7113;1;0,53566328
SYN_112;Textiles;2023-11; 63 569,26 ;0,370095308;0,346625017;0,7113;1;0,54955598
SYN_112;Textiles;2023-12; 2 261,07 ;0,097067449;0,346625017;0,7113;1;0,60394445
SYN_113;Electronics;2023-06; 63 166,89 ;0,152671065;0,259321894;0,375;1;0,57250529
SYN_113;Electronics;2023-09; 88 822,28 ;0,285979961;0,249204683;0,375;1;0,45950501
SYN_113;Electronics;2023-12; 47 575,08 ;0,272294721;0,245681256;0,375;1;0,51505165
SYN_113;Food;2023-06; 20 781,60 ;0,205131965;0,259321894;0,4013;1;0,57250529
SYN_113;Food;2023-10; 88 459,62 ;0,238660802;0,245681256;0,4013;1;0,42817427
SYN_113;Machinery;2023-05; 43 989,14 ;0,407388542;0,259321894;0,4145;1;0,60615315
SYN_113;Machinery;2023-06; 117 309,66 ;0,326160776;0,259321894;0,4145;1;0,57250529
SYN_113;Machinery;2023-07; 37 562,88 ;0,16568915;0,249204683;0,4145;1;0,60629882
SYN_113;Machinery;2023-09; 66 389,59 ;0,088856305;0,249204683;0,4145;1;0,45950501
SYN_113;Machinery;2023-10; 641,45 ;0,018181818;0,245681256;0,4145;1;0,42817427
SYN_113;Pharma;2023-03; 141 920,71 ;0,271069541;0,23813714;0,3618;1;0,4592466
SYN_113;Pharma;2023-08; 3 589,99 ;0,071358749;0,249204683;0,3618;1;0,47062806
SYN_113;Pharma;2023-11; 68 363,05 ;0,175757576;0,245681256;0,3618;1;0,53975639
SYN_113;Textiles;2023-01; 44 494,97 ;0,652297165;0,23813714;0,3882;1;0,34574577
SYN_113;Textiles;2023-02; 22 090,85 ;0,182355816;0,23813714;0,3882;1;0,35011977
SYN_113;Textiles;2023-04; 93 569,56 ;0,311119205;0,259321894;0,3882;1;0,56031868
SYN_113;Textiles;2023-08; 8 966,11 ;0,201515152;0,249204683;0,3882;1;0,47062806
SYN_113;Textiles;2023-12; 44 803,84 ;0,079227761;0,245681256;0,3882;1;0,51505165
SYN_114;Electronics;2023-01; 21 128,81 ;0,716766862;0,46564788;0,375;0;0,34574577
SYN_114;Electronics;2023-02; 49 242,09 ;0,508431085;0,46564788;0,375;0;0,35011977
SYN_114;Electronics;2023-06; 150 641,14 ;0,157438905;0,50411514;0,375;0;0,57250529
SYN_114;Electronics;2023-08; 2 044,57 ;0,234978006;0,449920802;0,375;0;0,47062806
SYN_114;Electronics;2023-09; 78 149,19 ;0,23333738;0,449920802;0,375;0;0,45950501
SYN_114;Electronics;2023-11; 22 469,59 ;0,286712925;0,488019172;0,375;0;0,53975639
SYN_114;Food;2023-05; 46 433,32 ;0,540327392;0,50411514;0,4013;0;0,60615315
SYN_114;Food;2023-09; 40 319,80 ;0,2271261;0,449920802;0,4013;0;0,45950501
SYN_114;Machinery;2023-03; 21 856,56 ;0,192033236;0,46564788;0,4145;0;0,4592466
SYN_114;Pharma;2023-01; 25 463,22 ;0,488721896;0,46564788;0,3618;0;0,34574577
SYN_114;Pharma;2023-04; 32 241,47 ;0,24599218;0,50411514;0,3618;0;0,56031868
SYN_114;Pharma;2023-09; 29 581,87 ;0,483919844;0,449920802;0,3618;0;0,45950501
SYN_114;Pharma;2023-10; 11 488,86 ;0,052688172;0,488019172;0,3618;0;0,42817427
SYN_114;Pharma;2023-12; 38 923,47 ;0,452883675;0,488019172;0,3618;0;0,51505165
SYN_114;Textiles;2023-04; 39 661,72 ;0,085679374;0,50411514;0,3882;0;0,56031868
SYN_114;Textiles;2023-05; 50 445,35 ;0,120039101;0,50411514;0,3882;0;0,60615315
SYN_114;Textiles;2023-06; 41 067,62 ;0,310455282;0,50411514;0,3882;0;0,57250529
SYN_114;Textiles;2023-08; 9 303,24 ;0,42190842;0,449920802;0,3882;0;0,47062806
SYN_115;Electronics;2023-02; 32 077,27 ;0,10459433;0,335942549;0,288;0,3;0,22408182
SYN_115;Electronics;2023-03; 32 327,51 ;0,161859726;0,335942549;0,288;0,3;0,31209306
SYN_115;Electronics;2023-05; 14 205,67 ;0,101075269;0,383854751;0,288;0,3;0,49656506
SYN_115;Electronics;2023-06; 58 019,52 ;0,009335288;0,383854751;0,288;0,3;0,31698709
SYN_115;Food;2023-03; 79 537,75 ;0,127434018;0,335942549;0,2754;0,2;0,31209306
SYN_115;Food;2023-05; 40 855,90 ;0,321236559;0,383854751;0,2754;0,2;0,49656506
SYN_115;Food;2023-08; 56 504,77 ;0,073411535;0,328674653;0,2754;0,2;0,48615589
SYN_115;Food;2023-10; 63 039,85 ;0,308141077;0,358429366;0,2754;0,2;0,57175634
SYN_115;Food;2023-12; 30 121,44 ;0,096774194;0,358429366;0,2754;0,2;0,53225831
SYN_115;Machinery;2023-04; 35 197,70 ;0,413228652;0,383854751;0,3103;0,4;0,45041658
SYN_115;Machinery;2023-08; 35 676,54 ;0,418519694;0,328674653;0,3103;0,4;0,48615589
SYN_115;Pharma;2023-01; 53 843,52 ;0,179676872;0,335942549;0,2532;0,3;0,17915831
SYN_115;Textiles;2023-02; 12 613,61 ;0,501344086;0,335942549;0,3321;0,4;0,22408182
SYN_115;Textiles;2023-05; 17 299,07 ;0,749217986;0,383854751;0,3321;0,4;0,49656506
SYN_115;Textiles;2023-07; 14 129,94 ;0,1785435;0,328674653;0,3321;0,4;0,40293321
SYN_115;Textiles;2023-08; 45 831,93 ;0,039296188;0,328674653;0,3321;0,4;0,48615589
SYN_115;Textiles;2023-10; 99 661,87 ;0,177337895;0,358429366;0,3321;0,4;0,57175634
SYN_116;Electronics;2023-01; 106 471,50 ;0,504020777;0,710287047;0,375;0,2;0,34574577
SYN_116;Electronics;2023-02; 36 346,94 ;0,781280547;0,710287047;0,375;0,2;0,35011977
SYN_116;Electronics;2023-03; 84 748,65 ;0,296160802;0,710287047;0,375;0,2;0,4592466
SYN_116;Electronics;2023-11; 14 810,72 ;0,634017595;0,595663161;0,375;0,2;0,53975639
SYN_116;Food;2023-03; 3 649,21 ;0,189198436;0,710287047;0,4013;0,2;0,4592466
SYN_116;Food;2023-07; 53 017,74 ;0,443423754;0,685296847;0,4013;0,2;0,60629882
SYN_116;Food;2023-08; 6 290,25 ;0,077468231;0,685296847;0,4013;0,2;0,47062806
SYN_116;Food;2023-10; 30 839,91 ;0,681529814;0,595663161;0,4013;0,2;0,42817427
SYN_116;Food;2023-11; 14 692,78 ;0,419477028;0,595663161;0,4013;0,2;0,53975639
SYN_116;Machinery;2023-04; 97 819,84 ;0,233883109;0,622613083;0,4145;0,3;0,56031868
SYN_116;Machinery;2023-08; 24 662,97 ;0,16544477;0,685296847;0,4145;0,3;0,47062806
SYN_116;Machinery;2023-11; 53 143,15 ;0,364660313;0,595663161;0,4145;0,3;0,53975639
SYN_116;Pharma;2023-04; 25 451,22 ;0,164613881;0,622613083;0,3618;0,3;0,56031868
SYN_116;Pharma;2023-05; 7 944,21 ;0,201253666;0,622613083;0,3618;0,3;0,60615315
SYN_116;Pharma;2023-11; 48 135,06 ;0,232478006;0,595663161;0,3618;0,3;0,53975639
SYN_116;Textiles;2023-02; 87 497,61 ;0,113019433;0,710287047;0,3882;0,2;0,35011977
SYN_116;Textiles;2023-05; 1 862,45 ;0,53973607;0,622613083;0,3882;0,2;0,60615315
SYN_116;Textiles;2023-06; 38 169,12 ;0,434789834;0,622613083;0,3882;0,2;0,57250529
SYN_116;Textiles;2023-10; 18 357,77 ;0,554513685;0,595663161;0,3882;0,2;0,42817427
SYN_117;Electronics;2023-07; 64 463,70 ;0,110899316;0,484087015;0,288;0,5;0,40293321
SYN_117;Electronics;2023-09; 153 049,77 ;0,3704677;0,484087015;0,288;0,5;0,50830088
SYN_117;Food;2023-02; 33 731,62 ;0,19445259;0,504827842;0,2754;0,4;0,22408182
SYN_117;Food;2023-05; 39 334,25 ;0,619623656;0,467501658;0,2754;0,4;0,49656506
SYN_117;Food;2023-06; 2 652,01 ;0,636803519;0,467501658;0,2754;0,4;0,31698709
SYN_117;Food;2023-09; 29 265,79 ;0,154985337;0,484087015;0,2754;0,4;0,50830088
SYN_117;Food;2023-10; 35 876,52 ;0,103396872;0,482048834;0,2754;0,4;0,57175634
SYN_117;Machinery;2023-02; 52 027,74 ;0,125757576;0,504827842;0,3103;0,7;0,22408182
SYN_117;Machinery;2023-05; 89 302,15 ;0,521733412;0,467501658;0,3103;0,7;0,49656506
SYN_117;Machinery;2023-09; 34 897,34 ;0,131867058;0,484087015;0,3103;0,7;0,50830088
SYN_117;Machinery;2023-11; 65 289,08 ;0,354926686;0,482048834;0,3103;0,7;0,59073233
SYN_117;Pharma;2023-04; 96 380,98 ;0,497214076;0,467501658;0,2532;0,6;0,45041658
SYN_117;Pharma;2023-05; 30 321,98 ;0,089784946;0,467501658;0,2532;0,6;0,49656506
SYN_117;Pharma;2023-06; 36 573,50 ;0,103470186;0,467501658;0,2532;0,6;0,31698709
SYN_117;Textiles;2023-03; 90 677,62 ;0,756187683;0,504827842;0,3321;0,6;0,31209306
SYN_117;Textiles;2023-04; 45 883,90 ;0,192424242;0,467501658;0,3321;0,6;0,45041658
SYN_117;Textiles;2023-05; 223 707,79 ;0,336112799;0,467501658;0,3321;0,6;0,49656506
SYN_117;Textiles;2023-06; 47 094,72 ;0,157135875;0,467501658;0,3321;0,6;0,31698709
SYN_117;Textiles;2023-11; 5 173,16 ;0,614907136;0,482048834;0,3321;0,6;0,59073233
SYN_118;Electronics;2023-01; 44 291,63 ;0,162512219;0,423145414;0,2862;0;0,26917885
SYN_118;Electronics;2023-03; 105 967,28 ;0,430259169;0,423145414;0,2862;0;0,47604927
SYN_118;Electronics;2023-06; 100 643,10 ;0,235630499;0,416271603;0,2862;0;0,3516715
SYN_118;Electronics;2023-09; 14 650,34 ;0,204936461;0,383061378;0,2862;0;0,41456793
SYN_118;Food;2023-01; 96 298,65 ;0,605718475;0,423145414;0,2915;0;0,26917885
SYN_118;Food;2023-04; 7 867,20 ;0,349501466;0,416271603;0,2915;0;0,40007626
SYN_118;Food;2023-07; 44 541,68 ;0,226246334;0,383061378;0,2915;0;0,37775133
SYN_118;Food;2023-09; 137 822,26 ;0,073577032;0,383061378;0,2915;0;0,41456793
SYN_118;Food;2023-12; 21 263,34 ;0,215102639;0,395711722;0,2915;0;0,50061341
SYN_118;Machinery;2023-01; 81 994,53 ;0,130567748;0,423145414;0,2968;0;0,26917885
SYN_118;Machinery;2023-05; 30 509,07 ;0,56682776;0,416271603;0,2968;0;0,42262169
